Rating,Reviews
1,Don't buy this product
1,"Inaccurate Bp , pedometer and other exercise monitoring"
1,"Product is good in this price.
But flipkart service is lower then 3rd class.
If any issue in ur watch then problem can not be solved. Flipkart not refund ur money back."
1,batter Is Very Low Quality
1,"Step count is completely wrong. Counts steps while driving car as well.

Shows spo2 99% when kept on the bed

This wearable measures heartbeat and spo2 for wood as well."
1,Sound issues
1,"Hi All, Flipkart buyers, don't buy this product. If you will get any problem in this product they will not give you options to return the product. Sound quality and features are not up to the quality. Bad experience.. 😡😡"
1,This product is not good
1,Calling auto cut problem😡
1,"Battery problem
Sound quality problem"
1,Very bad condition
1,It's not worth for money.
1,very bad products
1,"Using this device for more than 2month
Already received a replacement but facing same issue this replaced device. Calling features turning off automatically, when dialing number from fev list getting number invalid ( same number when dialing from mobile it's working fine), bluetooth range is too low."
1,ok but not very good the price is high two watches will come in this price
1,Not well
1,Suddenly the screen keeps moving
1,Very very bad product not buy this product
1,"GPS doesn't work without phone (It opens google maps in phone and doesn't work independently)
Remote camera doesn't work at all.
Google assistant doesn't work as says my region is not supported on this watch yet (My region is already set)
Ghost image effect after long time usage."
1,"I regret buying this watch and that too from Flipkart -
Avoid this watch and Save you hard earned money.
I just received it today, i can say for sure that battery backup and charging are pathetic on watch 4.
Don't fall for the high discounts or features of this watch. It takes 2-3 hours to charge completely and lasts only for 1 day. So you need to charge it for almost 3 hours every single day and its damn painful.
And please make sure to check the return policy before buying any product on F...
READ MORE"
1,"My writing is review after 45days of usage..
Very low battery capacity..
Battery drains up like anything.. Power goes off with in a 8hrs under standby conditions..
I wasted my money by this useless product..
And proper response for wattany..

Don't buy this product.."
1,"Battery and charging department is the worst by Samsung. Takes so much time to charge and battery even can't stand a day , even if all sensors are turned off. Plus it heats up during wireless charging in summer and stops charging automatically , till temp is down. Watch even lags during heat.
Charging is really very slow and worst experience by Samsung. Overall for fun watch is good."
1,"Display image retention issue.
screen LED burn effect after 15 min AOD display."
1,Received a malfunctioning watch. It doesn't connect with any mobiles.
1,"While the watch is connected to the phone and bluetooth headset, when we receive a call it is directing to the watch loudspeaker audio and not transfering to the Bluetooth head set. This is the product issues and there is no solution for this yet from the Samsung.
Before purchasing the watch please keep the drawback in mind and go for the purchase. Rest of the options works fine as mentioned over the specifications, but the actual option call receiving from the watch to the Bluetooth headset ...
READ MORE"
1,I wish I had known that the battery of this watch was so poor. I regret buying this product.
1,Charging related issue. watch is not charged since last 4 hrs not a single percent battery increase or charged.
1,Earlier there was some charging issue i got the replacement and issue was resolved with an update but still there is issue of volume control using smartwatch this feature doesn't work. Over all design is decent battery backup isn't as good as they claim.
1,Charging problem
1,"My issue is not solve pls but today my return is cancelled
Delivery boy no call ..sms ...9pm to 10 pm
Between Aaya sms this return is cancelled
I am so sad 😭😭😭😭"
1,Step counter is compeletely worst
1,"Problem with smart watch...
Not charging
Waste of money..
Only replacement provided...
Why not return.."
1,The product that I got is really distressing....i never see such a product like this....the product is really very very bad
1,Software Lags Very Slow Response after touch any app
1,Touch is not working..... It doesnot go further binding
1,Showing qr but not connecting to the app not working
1,"Very bad experience, facing issues with charging and battery backup, at night I've charged it to the fullest and in morning battery shows 1% and automatically turned off, it was okay till 8 days after buying, but now it's getting worse... Very bad experience and Realme should work on it"
1,"Very bed service of Flipkart, in my product they mentioned return the product under 7 days, but when i tried to return the product within 24hrs then they told it is not come under our policies"
1,"Not working
Always showing on calling
Not working"
1,Charging related issue. watch is not charged since last 4 hrs not a single percent battery increase or charged.
1,Earlier there was some charging issue i got the replacement and issue was resolved with an update but still there is issue of volume control using smartwatch this feature doesn't work. Over all design is decent battery backup isn't as good as they claim.
